"NO","KODE BARANG","NAMA BARANG","SATUAN","SALDO AWAL","HARGA","TOTAL"
"285df2f1-03e1-11ec-956f-d306a425ce97","1.1.265","Pacul","buah","","",""
"39e34741-03e1-11ec-956f-d306a425ce97","1.1.266","Sabit","buah","","",""
"c14c0213-03e2-11ec-956f-d306a425ce97","1.1.268","Batu Andesit","buah","","",""
"41064e99-03e3-11ec-956f-d306a425ce97","1.1.269","coating","kg","","",""
"22071af6-03e5-11ec-956f-d306a425ce97","1.1.270","Pipa 1,5""","pcs","","",""
"1f36a536-03e7-11ec-956f-d306a425ce97","1.1.271","Dexlite","liter","","",""
"e3d7d211-03e8-11ec-956f-d306a425ce97","1.1.272","Paku Eternit","kg","","",""
"ed0745d6-03e9-11ec-956f-d306a425ce97","1.1.273","Papan Nama","buah","","",""
"7464645b-03ea-11ec-956f-d306a425ce97","1.1.274","Pertaminadex","liter","","",""
"c5ccee59-03ea-11ec-956f-d306a425ce97","1.1.275","Cat Pelapis","buah","","",""
"3992900a-03ec-11ec-956f-d306a425ce97","1.1.276","Keramik 25x25","m2","","",""
"5ab65a40-03ed-11ec-956f-d306a425ce97","1.1.277","Slot Pintu","set","","",""
"9a6bdea1-03ed-11ec-956f-d306a425ce97","1.1.278","Gypsum","SAK","","",""
"fc7856fe-0fa9-11ec-956f-d306a425ce97","1.1.279","Obat Cor","kaleng","","",""
"7e36afb7-24c6-11ec-956f-d306a425ce97","1.1.280","Cat","paket","","",""
"25c87d97-45d4-11ec-83eb-7cd2a8d2243d","1.1.281","Bahan Pengecatan Belanja Bahan Bangunan dan Konstruksi ","paket","","",""
"e0e7c8bf-48eb-11ec-83eb-7cd2a8d2243d","1.1.282","Seal Tape","buah","","",""
"f47090bd-48eb-11ec-83eb-7cd2a8d2243d","1.1.283","Eternit Asbes 1 x 1 m2 ( 3 mm )","lembar","","",""
"e425d827-50dd-11ec-8ae5-2ddcc95961d9","1.1.284","Besi Siku 5X5","batang","","",""
"e844f4d5-50dd-11ec-8ae5-2ddcc95961d9","1.1.285","Besi Siku 4X4","batang","","",""
"ef1afb4e-50dd-11ec-8ae5-2ddcc95961d9","1.1.286","Cat Meni Besi","kg","","",""
"f41a01f5-50dd-11ec-8ae5-2ddcc95961d9","1.1.287","Cat Tiner","kg","","",""
"fa5e8860-50dd-11ec-8ae5-2ddcc95961d9","1.1.288","Kuwas","buah","","",""
"0206fcf3-50de-11ec-8ae5-2ddcc95961d9","1.1.289","Papan Kayu","lembar","","",""
"0fdd73e1-50de-11ec-8ae5-2ddcc95961d9","1.1.290","Semen","kg","","",""
"11dc4f8c-50de-11ec-8ae5-2ddcc95961d9","1.1.291","Pasir Beton Wono","kg","","",""
"1a13051d-50de-11ec-8ae5-2ddcc95961d9","1.1.292","Batu Pecah/Split","paket","","",""
"203eb7eb-50de-11ec-8ae5-2ddcc95961d9","1.1.293","Pasir Beton Wono","paket","","",""
"29d403fa-50de-11ec-8ae5-2ddcc95961d9","1.1.294","Pasir Pasang","paket","","",""
"336f123a-50de-11ec-8ae5-2ddcc95961d9","1.1.295","Pipa Pvc 1","batang","","",""
"39bb4af2-50de-11ec-8ae5-2ddcc95961d9","1.1.296","Pipa Pvc 2","batang","","",""
"404119cd-50de-11ec-8ae5-2ddcc95961d9","1.1.297","Elbow Pvc 1","lembar","","",""
"4ed8ab69-50de-11ec-8ae5-2ddcc95961d9","1.1.298","Tee  Pvc 1","buah","","",""
"52c7a9ef-50de-11ec-8ae5-2ddcc95961d9","1.1.299","Dop Pvc 1","buah","","",""
"568b9dee-50de-11ec-8ae5-2ddcc95961d9","1.1.300","Elbow Pvc 2","buah","","",""
"5a10ca31-50de-11ec-8ae5-2ddcc95961d9","1.1.301","Tee  Pvc 2","buah","","",""
"5dc7d748-50de-11ec-8ae5-2ddcc95961d9","1.1.302","Elbow Pvc 3","buah","","",""
"617c4295-50de-11ec-8ae5-2ddcc95961d9","1.1.303","Tee  Pvc 3","buah","","",""
"655a5c6c-50de-11ec-8ae5-2ddcc95961d9","1.1.304","Tee Pvc 1,5","buah","","",""
"68cb8fd5-50de-11ec-8ae5-2ddcc95961d9","1.1.305","Elbow Pvc 1,5","buah","","",""
"6d86d55b-50de-11ec-8ae5-2ddcc95961d9","1.1.306","Stop Kran Tipe Handle 1,5","buah","","",""
"71d6a436-50de-11ec-8ae5-2ddcc95961d9","1.1.307","Over Lope 1,5 Ke 3/4","buah","","",""
"75517233-50de-11ec-8ae5-2ddcc95961d9","1.1.308","Pipa Pvc 1,5","buah","","",""
"79da2ab9-50de-11ec-8ae5-2ddcc95961d9","1.1.309","Stop Kontak","buah","","",""
"f4de6f19-5705-11ec-8ae5-2ddcc95961d9","1.1.310","Belanja Bahan bangunan Pemeliharaan Rutin Jalan, Jembatan dan Irigasi","paket","","",""
"0f1caf99-5e42-11ec-8ae5-2ddcc95961d9","1.1.311","Acrylic","meter","","",""
"1a1119d2-5e42-11ec-8ae5-2ddcc95961d9","1.1.312","Rangka Besi","meter","","",""
"082ff6bf-620e-11ec-8ae5-2ddcc95961d9","1.1.313","ember Plastik ","buah","","",""
"e7eaaa57-62db-11ec-8ae5-2ddcc95961d9","1.1.314","Exahaust Fan","buah","","",""
"396d306c-6619-11ec-8ae5-2ddcc95961d9","1.1.315","Controlled Lendfill","m2","","",""
"dbb2bfd0-9e54-11eb-956f-d306a425ce97","1.2.1","Handsaniazer","botol","","",""
"c39a5e3e-a181-11eb-956f-d306a425ce97","1.2.2","Pembersih Lantai","botol","","",""
"d83ebcc2-a188-11eb-956f-d306a425ce97","1.2.3","Jerigen","buah","","",""
"64ad8b92-a323-11eb-956f-d306a425ce97","1.2.4","Pembersih Lantai Kamarmandi","botol","","",""
"76e852c2-a323-11eb-956f-d306a425ce97","1.2.5","Obat Nyamuk Semprot","botol","","",""
"e1cd4fd5-a7f3-11eb-956f-d306a425ce97","1.2.6","Pupuk","buah","","",""
"7f5c0916-a891-11eb-956f-d306a425ce97","1.2.7","Pupuk kandang","buah","","",""
"873d1b88-a891-11eb-956f-d306a425ce97","1.2.8","Obat rumput","buah","","",""
"8e43a7f5-a891-11eb-956f-d306a425ce97","1.2.9","NPK","buah","","",""
"9a6a0947-a891-11eb-956f-d306a425ce97","1.2.10","Roundup","buah","","",""
"d397c23b-a977-11eb-956f-d306a425ce97","1.2.11","Roundoup (Obat Rumput)","botol","","",""
"f8d0b771-a977-11eb-956f-d306a425ce97","1.2.13","Pupuk Furadan","kg","","",""
"a60638b7-a978-11eb-956f-d306a425ce97","1.2.15","Larutan Desinfektan","botol","","",""
"ab0b2536-a978-11eb-956f-d306a425ce97","1.2.16","Pupuk Organik","kg","","",""
"14b4da6b-a979-11eb-956f-d306a425ce97","1.2.17","Pupuk Urea","kg","","",""
"445903f8-ac8b-11eb-956f-d306a425ce97","1.2.18","Alkohol","liter","","",""
"d3f5a138-aeed-11eb-956f-d306a425ce97","1.2.19","Risotin","buah","","",""
"15db06be-aeee-11eb-956f-d306a425ce97","1.2.20","Gramaxone","buah","","",""
"ca1096bb-af3b-11eb-956f-d306a425ce97","1.2.21","Minyak Rol on","buah","","",""
"a804ea5a-b13c-11eb-956f-d306a425ce97","1.2.22","Tissu","buah","","",""
"36b108c2-c4ea-11eb-956f-d306a425ce97","1.2.23","KH2PO4","Volume","","",""
"3d135a13-c4ea-11eb-956f-d306a425ce97","1.2.24","H2S04","Volume","","",""
"42ce28e2-c4ea-11eb-956f-d306a425ce97","1.2.25","KI","Volume","","",""
"4acf9f19-c4ea-11eb-956f-d306a425ce97","1.2.26","KCI","Volume","","",""
"4fce0854-c4ea-11eb-956f-d306a425ce97","1.2.27","(CH3)2CO","Volume","","",""
"548980da-c4ea-11eb-956f-d306a425ce97","1.2.28","CHCI3","Volume","","",""
"5917d58d-c4ea-11eb-956f-d306a425ce97","1.2.29","Standart Alumunium","Volume","","",""
"5dc73876-c4ea-11eb-956f-d306a425ce97","1.2.30","CuSO4.5H2O","Volume","","",""
"61f75f1c-c4ea-11eb-956f-d306a425ce97","1.2.31","Na2SO4","Volume","","",""
"6612a52f-c4ea-11eb-956f-d306a425ce97","1.2.32","C6H5OH","Volume","","",""
"6b6d38de-c4ea-11eb-956f-d306a425ce97","1.2.33","NaOH","Volume","","",""
"6fda2239-c4ea-11eb-956f-d306a425ce97","1.2.34","Kertas Saring","Volume","","",""
"73e760b2-c4ea-11eb-956f-d306a425ce97","1.2.35","Akuabides","Volume","","",""
"7874e6f1-c4ea-11eb-956f-d306a425ce97","1.2.36","Phenolphthalein","Volume","","",""
"7d229eac-c4ea-11eb-956f-d306a425ce97","1.2.37","H3PO4","Volume","","",""
"80d79ecb-c4ea-11eb-956f-d306a425ce97","1.2.38","HgSO4","Volume","","",""
"847de3aa-c4ea-11eb-956f-d306a425ce97","1.2.39","Ag2SO4","Volume","","",""
"885f1088-c4ea-11eb-956f-d306a425ce97","1.2.40","Etanol 96%","Volume","","",""
"8c58ca4b-c4ea-11eb-956f-d306a425ce97","1.2.41","H2O2","Volume","","",""
"90a6723c-c4ea-11eb-956f-d306a425ce97","1.2.42","CRM pH","Volume","","",""
"946b1a80-c4ea-11eb-956f-d306a425ce97","1.2.43","CRM Demand","Volume","","",""
"99dbc463-c4ea-11eb-956f-d306a425ce97","1.2.44","CRM Solid Concentrate","Volume","","",""
"9ef2ccb4-c4ea-11eb-956f-d306a425ce97","1.2.45","CRM Trace Metals","Volume","","",""
"a2c0aca5-c4ea-11eb-956f-d306a425ce97","1.2.46","Gas Asetilin","Volume","","",""
"5b102d64-c730-11eb-956f-d306a425ce97","1.2.47","Pembersih Kaca","buah","","",""
"716f55dc-c730-11eb-956f-d306a425ce97","1.2.48","Kreolin","buah","","",""
"0cb5cfdf-dd64-11eb-956f-d306a425ce97","1.2.49","Waste Bact","liter","","",""
"1325a7b2-dd64-11eb-956f-d306a425ce97","1.2.50","Rhobac","liter","","",""
"9549f4f2-dfb3-11eb-956f-d306a425ce97","1.2.51","Larutan Desinfektan Karbol","botol","","",""
"33a16757-e068-11eb-956f-d306a425ce97","1.2.52","Pembersih Lantai 900 ml","botol","","",""
"630056a1-e384-11eb-956f-d306a425ce97","1.2.53","Pestisida","buah","","",""
"f761c12e-e62f-11eb-956f-d306a425ce97","1.2.54","Obat Nyamuk Bakar","bungkus","","",""
"0e5e691a-f9a4-11eb-956f-d306a425ce97","1.2.55","Handscoon non steril ukuran L","pasang","","",""
"26a08ead-f9a4-11eb-956f-d306a425ce97","1.2.56","Masker","pcs","","",""
"52162b31-f9a4-11eb-956f-d306a425ce97","1.2.57","Tooth Stin Remover","botol","","",""
"6dcc9513-f9a4-11eb-956f-d306a425ce97","1.2.58","Rapid Antigen","pcs","","",""
"aa11742f-f9a4-11eb-956f-d306a425ce97","1.2.60","Swab Nasoparing","pcs","","",""
"35ccd19e-03bb-11ec-956f-d306a425ce97","1.2.61","Pembersih Kloset","buah","","",""
"d74c8eee-03bf-11ec-956f-d306a425ce97","1.2.62","Pengharum Ruangan","buah","","",""
"ecabb12f-03bf-11ec-956f-d306a425ce97","1.2.63","Pengharum Ruangan Gantung","buah","","",""
"0d2ffed0-03c0-11ec-956f-d306a425ce97","1.2.64","Kapur Barus ","buah","","",""
"39591b54-03c0-11ec-956f-d306a425ce97","1.2.65","Sabun Cuci Tangan","buah","","",""
"4fbff1ac-03c0-11ec-956f-d306a425ce97","1.2.66","Sabun Colek","buah","","",""
"686f7a90-03c0-11ec-956f-d306a425ce97","1.2.67","Sabun Mandi","buah","","",""
"86da69d3-03c0-11ec-956f-d306a425ce97","1.2.68","Sabun Cuci Piring","buah","","",""
"9ae7fa17-2a3e-11ec-956f-d306a425ce97","1.2.69","Dry Dust","liter","","",""
"a3f916c8-2a3e-11ec-956f-d306a425ce97","1.2.70","Pembersih Keramik","liter","","",""
"aa2bf618-2a3e-11ec-956f-d306a425ce97","1.2.71","HCL","liter","","",""
"c0840859-353b-11ec-956f-d306a425ce97","1.2.72","Botol","buah","","",""
"13d794a0-3540-11ec-956f-d306a425ce97","1.2.73","Etiket","buah","","",""
"ffe6a174-49af-11ec-83eb-7cd2a8d2243d","1.2.74","Handscoon","pasang","","",""
"1c5e61e2-49b0-11ec-83eb-7cd2a8d2243d","1.2.75","Handscoon Obsgym","pasang","","",""
"87cbf003-50de-11ec-8ae5-2ddcc95961d9","1.2.76","Molase","liter","","",""
"8911248c-597c-11ec-8ae5-2ddcc95961d9","1.2.77","Bahan Uji Profisiensi","paket","","",""
"e8cd8ff7-62eb-11ec-8ae5-2ddcc95961d9","1.2.78","Larutan Spirtus","btl","","",""
"f857b742-62eb-11ec-8ae5-2ddcc95961d9","1.2.79","Asam asetat","buah","","",""
"15f24d70-62ec-11ec-8ae5-2ddcc95961d9","1.2.80","Kalium permanganate","buah","","",""
"1e7d864c-62ec-11ec-8ae5-2ddcc95961d9","1.2.81","Naci","buah","","",""
"22cb4144-62ec-11ec-8ae5-2ddcc95961d9","1.2.82","Aquades","buah","","",""
"d84dd597-a75d-11eb-956f-d306a425ce97","1.4.0","Pertamina DEX","liter","","",""
"bf45db66-6b74-11eb-9e21-309c234ddeac","1.4.1","Minyak Bahan Bakar PEMOTONG RUMPUT  ","liter","","",""
"bf45dbad-6b74-11eb-9e21-309c234ddeac","1.4.2","PELUMAS OLI PEMOTONG RUMPUT ","botol","","",""
"bf45dbf4-6b74-11eb-9e21-309c234ddeac","1.4.3","Bahan Dan Alat Minyak Pelumas ","l","","",""
"bf45dc3a-6b74-11eb-9e21-309c234ddeac","1.4.4","Bahan Dan Alat Minyak pertamax ","l","","",""
"bf45dc81-6b74-11eb-9e21-309c234ddeac","1.4.5","Bahan Dan Alat Minyak premium ","l","","",""
"bf45dcc8-6b74-11eb-9e21-309c234ddeac","1.4.6","Bahan Dan Alat Minyak solar non subsidi ","l","","",""
"bf45dd0e-6b74-11eb-9e21-309c234ddeac","1.4.7","Gas","buah","","",""
"bf45dd55-6b74-11eb-9e21-309c234ddeac","1.4.8","Pertalite","l","","",""
"bf45dd9b-6b74-11eb-9e21-309c234ddeac","1.4.9","Pertamax","l","","",""
"bf45dde2-6b74-11eb-9e21-309c234ddeac","1.4.10","Gas Elpiji 12 Kg","buah","","",""
"bf45de41-6b74-11eb-9e21-309c234ddeac","1.4.11","Gas Elpiji 3 Kg","buah","","",""
"bf45de8b-6b74-11eb-9e21-309c234ddeac","1.4.12","Isi Tabung Gas Elpiji","tabung","","",""
"bf45ded2-6b74-11eb-9e21-309c234ddeac","1.4.13","Isi Tabung Gas 12 kg","buah","","",""
"bf45df18-6b74-11eb-9e21-309c234ddeac","1.4.14","LPG 3 Kg","tabung","","",""
"bf45df5f-6b74-11eb-9e21-309c234ddeac","1.4.15","Isi ulang gas elpiji 3 kg","tabung","","",""
"bf45dfa6-6b74-11eb-9e21-309c234ddeac","1.4.16","Gasl LPG 50 kg","tbg","","",""
"bf45dfed-6b74-11eb-9e21-309c234ddeac","1.4.17","Gasl LPG 12 kg","tbg","","",""
"bf45e034-6b74-11eb-9e21-309c234ddeac","1.4.18","Gas LPG 50 kg","tbg","","",""
"bf45e07a-6b74-11eb-9e21-309c234ddeac","1.4.19","Gas Elpiji","tabung","","",""
"bed7e439-9da3-11eb-956f-d306a425ce97","1.4.20","Bahan Bakar Minyak","paket","","",""
"6bf08de1-a31a-11eb-956f-d306a425ce97","1.4.21","Honor THL","1","","",""
"5c2c648d-a31c-11eb-956f-d306a425ce97","1.4.22","Cat Las Kap Atas Salon Eksterior","set","","",""
"07b4a9c1-a31e-11eb-956f-d306a425ce97","1.4.23","Spet Body Salon","set","","",""
"10366f7a-a31e-11eb-956f-d306a425ce97","1.4.24","Kentheng Bamper Cat Body","set","","",""
"a7c9fcca-a7cb-11eb-956f-d306a425ce97","1.4.25","Oli Mesin","liter","","",""
"abb575df-a7cb-11eb-956f-d306a425ce97","1.4.26","Oli Gardan","liter","","",""
"b29d1eb2-a7cb-11eb-956f-d306a425ce97","1.4.27","Oli Ronsel","buah","","",""
"d72d7de1-a7cb-11eb-956f-d306a425ce97","1.4.28","Oli Hidrolis","buah","","",""
"e22b3823-a7cb-11eb-956f-d306a425ce97","1.4.29","Oli Stimped","kg","","",""
"182cdf6f-a8a0-11eb-956f-d306a425ce97","1.4.31","Perpanjang STNK","1","","",""
"5173c74c-a8b6-11eb-956f-d306a425ce97","1.4.32","Solar","liter","","",""
"625679b5-a962-11eb-956f-d306a425ce97","1.4.33","Wipper","pcs","","",""
"7c4dc17a-a962-11eb-956f-d306a425ce97","1.4.34","Service","set","","",""
"966876d2-a962-11eb-956f-d306a425ce97","1.4.35","Ban","pcs","","",""
"a487da0d-a964-11eb-956f-d306a425ce97","1.4.36","Tiga Berlian","pcs","","",""
"944892f7-ac91-11eb-956f-d306a425ce97","1.4.37","Kabel Spedo","pcs","","",""
"a58b5b2b-ae08-11eb-956f-d306a425ce97","1.4.38","pelumas mesin","galon","","",""
"107d24b9-ae29-11eb-956f-d306a425ce97","1.4.39","pertamax","paket","","",""
"339976f6-b792-11eb-956f-d306a425ce97","1.4.40","BAHAN BAKAR MINYAK MESIN RUMPUT ","liter","","",""
"3a9adb35-b792-11eb-956f-d306a425ce97","1.4.41","PELUMAS OLI PEMOTONG RUMPUT","liter","","",""
"da8c9bac-bd03-11eb-956f-d306a425ce97","1.4.42","Accu","pcs","","",""
"e372cab2-bd03-11eb-956f-d306a425ce97","1.4.43","TMO","liter","","",""
"f59fd602-bd03-11eb-956f-d306a425ce97","1.4.44","Rored HDA","galon","","",""
"13ca6570-bd04-11eb-956f-d306a425ce97","1.4.45","Electrical","set","","",""
"72ce18b1-c740-11eb-956f-d306a425ce97","1.4.46","BAHAN BAKAR MINYAK MESIN RUMPUT 	","liter","","",""
"86f40d78-c740-11eb-956f-d306a425ce97","1.4.47","PELUMAS OLI PEMOTONG RUMPUT 	","botol","","",""
"92f40d7d-c8f7-11eb-956f-d306a425ce97","1.4.48","Filter Oli","buah","","",""
"aefbf174-ca6c-11eb-956f-d306a425ce97","1.4.50","Oli Mesin Mobil","galon","","",""
"b818e4b1-ca6c-11eb-956f-d306a425ce97","1.4.51","Oli Mesin Motor","galon","","",""
"c54aae4e-ca6c-11eb-956f-d306a425ce97","1.4.52","Oli Mesin Truck","galon","","",""
"df5e53be-ca6c-11eb-956f-d306a425ce97","1.4.53","Minyak Rem","liter","","",""
"f03859c9-ca6c-11eb-956f-d306a425ce97","1.4.54","Oli Perseneleng","liter","","",""
"15776c55-ca6d-11eb-956f-d306a425ce97","1.4.55","Pemeliharaan Kendaraan  - Sepeda Motor","paket","","",""
"1e6bd494-ca6d-11eb-956f-d306a425ce97","1.4.56","Pemeliharaan Kendaraan  - Mobil","paket","","",""
"255de6b9-ca6d-11eb-956f-d306a425ce97","1.4.57","Pemeliharaan Kendaraan  - Truck","paket","","",""
"416dd8dd-ca6d-11eb-956f-d306a425ce97","1.4.58","Pemeliharaan Kendaraan  - Truck","paket","","",""
"0b49e166-d494-11eb-956f-d306a425ce97","1.4.59","Pertalite (Paket)","paket","","",""
"7e53ea14-d88c-11eb-956f-d306a425ce97","1.4.60","Solar","paket","","",""
"025a06fe-dd47-11eb-956f-d306a425ce97","1.4.61","Cuci Mobil","paket","","",""
"882bdfc3-2592-11ec-956f-d306a425ce97","1.4.62","HAD 140","unit","","",""
"961f583a-2592-11ec-956f-d306a425ce97","1.4.63","EPA 90","unit","","",""
"a01b72a4-2592-11ec-956f-d306a425ce97","1.4.64","HO HT","unit","","",""
"b0c422e1-2592-11ec-956f-d306a425ce97","1.4.65","Nyepet","unit","","",""
"ba8b0141-2592-11ec-956f-d306a425ce97","1.4.66","SA Input A","unit","","",""
"d1a20f42-2592-11ec-956f-d306a425ce97","1.4.67","Ongkos","paket","","",""
"6473cc69-2a4a-11ec-956f-d306a425ce97","1.4.68","Pemeliharaan Kendaraan Dinas Motor","paket","","",""
"6b044356-2a4a-11ec-956f-d306a425ce97","1.4.69","Pemeliharaan Kendaraan Dinas Mobil","paket","","",""
"5038d5d7-3ac5-11ec-956f-d306a425ce97","1.4.70","Oli Mobil (NACN)","jerigen","","",""
"5aed3a23-3ac5-11ec-956f-d306a425ce97","1.4.71","Shampo Cuci Mobil","buah","","",""
"10c4d95b-42a3-11ec-956f-d306a425ce97","1.4.72","Tempat Plat","buah","","",""
"3f8f4bd3-474f-11ec-83eb-7cd2a8d2243d","1.4.73","Air Radiator","liter","","",""
"6d2d42ea-474f-11ec-83eb-7cd2a8d2243d","1.4.74","Cylinder Rem","buah","","",""
"d2bcf3e4-525e-11ec-8ae5-2ddcc95961d9","1.4.75","Carbon Cleaner","pcs","","",""
"dbb78087-525e-11ec-8ae5-2ddcc95961d9","1.4.76","Fan Belt","pcs","","",""
"e8edd5b2-525e-11ec-8ae5-2ddcc95961d9","1.4.77","Filter Udara","pcs","","",""
"7994d6e6-5261-11ec-8ae5-2ddcc95961d9","1.4.78","Carbon Cleaner","pcs","","",""
"8b04c093-5261-11ec-8ae5-2ddcc95961d9","1.4.79","Fan Belt","pcs","","",""
"956f28a7-5261-11ec-8ae5-2ddcc95961d9","1.4.80","Filter Udara","pcs","","",""
"af05a9cd-a185-11eb-956f-d306a425ce97","1.5.1","Gula Pasir","kg","","",""
"c9b15bc1-a185-11eb-956f-d306a425ce97","1.5.2","Telur Ayam Ras","kg","","",""
"d84f4b43-a185-11eb-956f-d306a425ce97","1.5.3","Teh (bahan baku)","pak","","",""
"e384c9a5-a185-11eb-956f-d306a425ce97","1.5.4","Beras","kg","","",""
"fb94a60f-a185-11eb-956f-d306a425ce97","1.5.5","Minyak Goreng","l","","",""
"605020b9-a633-11eb-956f-d306a425ce97","1.5.6","Air Ulang Air Mineral","galon","","",""
"6a12bffc-a633-11eb-956f-d306a425ce97","1.5.7","Air Mineral Gelas","dus","","",""
"74dad6b5-a633-11eb-956f-d306a425ce97","1.5.8","Isi Tabung Gas 12 Kg","buah","","",""
"8747c1e7-a633-11eb-956f-d306a425ce97","1.5.9","Daging Ayam","kg","","",""
"c2ce1929-a633-11eb-956f-d306a425ce97","1.5.10","Susu","kaleng","","",""
"ce1a437b-a633-11eb-956f-d306a425ce97","1.5.11","Sosis Siap Makan","buah","","",""
"02d35ac2-a64d-11eb-956f-d306a425ce97","1.5.12","Kopi","bungkus","","",""
"7dde712a-a708-11eb-956f-d306a425ce97","1.5.13","Mukena","buah","","",""
"843e2199-a708-11eb-956f-d306a425ce97","1.5.14","Sajadah","buah","","",""
"e764c9f2-a70c-11eb-956f-d306a425ce97","1.5.15","Sarung","buah","","",""
"17ff764f-a7d2-11eb-956f-d306a425ce97","1.5.16","Timbangan","buah","","",""
"67e95225-a7d7-11eb-956f-d306a425ce97","1.5.17","Mie Instan","buah","","",""
"6c690843-a7d7-11eb-956f-d306a425ce97","1.5.18","Saus Tomat","buah","","",""
"791234f2-a7d7-11eb-956f-d306a425ce97","1.5.19","Bawang Putih","kg","","",""
"8d1839b5-a7d7-11eb-956f-d306a425ce97","1.5.20","Kopi","kg","","",""
"bd4b334b-a891-11eb-956f-d306a425ce97","1.5.21","Tas Pramuka","buah","","",""
"604f9997-a895-11eb-956f-d306a425ce97","1.5.22","Kapur Tulis","dus","","",""
"7550b753-a895-11eb-956f-d306a425ce97","1.5.23","Stopwatch","buah","","",""
"82d94350-a895-11eb-956f-d306a425ce97","1.5.24","Timbangan badan","buah","","",""
"8c1c2918-a895-11eb-956f-d306a425ce97","1.5.25","Rol meter","buah","","",""
"9d5016f4-a895-11eb-956f-d306a425ce97","1.5.26","Iqro","buku","","",""
"ae5bebc0-a895-11eb-956f-d306a425ce97","1.5.27","Bendera Merah Putih","buah","","",""
"490025ef-a8a0-11eb-956f-d306a425ce97","1.5.28","Bola Basket","buah","","",""
"4e6a0732-a8a0-11eb-956f-d306a425ce97","1.5.29","Bola Volly","buah","","",""
"1a3c3ed6-a8a2-11eb-956f-d306a425ce97","1.5.30","Shuttel cock","buah","","",""
"cc359379-a8aa-11eb-956f-d306a425ce97","1.5.31","kanvas","buah","","",""
"9c8af49f-a8ab-11eb-956f-d306a425ce97","1.5.32","Kain","meter","","",""
"a31d2477-a8ab-11eb-956f-d306a425ce97","1.5.33","Kain Keras","meter","","",""
"c040e57f-a8ab-11eb-956f-d306a425ce97","1.5.34","Benang Jahit","buah","","",""
"f32fbd89-a8ab-11eb-956f-d306a425ce97","1.5.35","Benang Wol","buah","","",""
"11157f88-a8ac-11eb-956f-d306a425ce97","1.5.36","Paku Reng","ons","","",""
"6e211f0b-a94e-11eb-956f-d306a425ce97","1.5.37","Peta","buah","","",""
"aa1f8838-a979-11eb-956f-d306a425ce97","1.5.38","Bola Kaki, Raket, Net Badminton, Pemukul Kasti, bola pingpong, bed pingpong,","set","","",""
"b9d039b8-a979-11eb-956f-d306a425ce97","1.5.39","Bola Kaki","buah","","",""
"c0ab4fb1-a979-11eb-956f-d306a425ce97","1.5.40","Raket","buah","","",""
"cdb5e215-a979-11eb-956f-d306a425ce97","1.5.41","Net Badminton","buah","","",""
"ef90244b-a979-11eb-956f-d306a425ce97","1.5.42","Bola Pingpong","buah","","",""
"fc38af00-a979-11eb-956f-d306a425ce97","1.5.43","Bed Pingpong","buah","","",""
"33b2faf3-abb0-11eb-956f-d306a425ce97","1.5.44","CD Pembelajaran","buah","","",""
"de425bfc-abc0-11eb-956f-d306a425ce97","1.5.45","Bola Futsal","buah","","",""
"f89857e7-abc0-11eb-956f-d306a425ce97","1.5.46","Raket Badminton","buah","","",""
"8b897d8d-ac8a-11eb-956f-d306a425ce97","1.5.47","Petok Besi","buah","","",""
"98731c94-ac8a-11eb-956f-d306a425ce97","1.5.48","Peta Dunia Kecil","buah","","",""
"9c27dd23-ac8a-11eb-956f-d306a425ce97","1.5.49","Peta Indonesia","buah","","",""
"9fb02f94-ac8a-11eb-956f-d306a425ce97","1.5.50","Peta Jawa Tengah","buah","","",""
"a413677a-ac8a-11eb-956f-d306a425ce97","1.5.51","Pewarna Makanan","buah","","",""
"a9018408-ac8a-11eb-956f-d306a425ce97","1.5.52","Pianika","buah","","",""
"cfd09eda-ac8a-11eb-956f-d306a425ce97","1.5.53","Spanring","buah","","",""
"181008a0-ac8b-11eb-956f-d306a425ce97","1.5.54","Jarum Jahit","dus","","",""
"326027a3-ac8b-11eb-956f-d306a425ce97","1.5.55","Tepung Terigu","kg","","",""
"65460da3-ac8b-11eb-956f-d306a425ce97","1.5.56","Kaos Tangan","buah","","",""
"6b581ca7-ac8b-11eb-956f-d306a425ce97","1.5.57","Sarung Tangan","buah","","",""
"3d8a076f-ad56-11eb-956f-d306a425ce97","1.5.58","Patok Besi","buah","","",""
"45ccf9ca-ad56-11eb-956f-d306a425ce97","1.5.59","Peluit","buah","","",""
"4cb3aca1-ad56-11eb-956f-d306a425ce97","1.5.60","Polibag","buah","","",""
"42382058-ae1e-11eb-956f-d306a425ce97","1.5.61","Keset Karet (60x9 cm)	","buah","","",""
"56649680-ae1e-11eb-956f-d306a425ce97","1.5.62","Pewangi Kamar Mandi / WC	","buah","","",""
"b7b5e59a-ae20-11eb-956f-d306a425ce97","1.5.63","Penggaris Kayu ","buah","","",""
"bd326744-ae20-11eb-956f-d306a425ce97","1.5.64","Jangka","buah","","",""
"c27079c4-ae20-11eb-956f-d306a425ce97","1.5.65","Busur","buah","","",""
"c6b63054-ae20-11eb-956f-d306a425ce97","1.5.66","Garisan Segitiga","buah","","",""
"41df3d1a-ae22-11eb-956f-d306a425ce97","1.5.67","Tali Pramuka","buah","","",""
"46606d59-ae22-11eb-956f-d306a425ce97","1.5.68","Tongkat Pramuka","buah","","",""
"49468846-ae22-11eb-956f-d306a425ce97","1.5.69","Tas Pramuka","buah","","",""
